frame,image_path,track_id,xtl,ytl,xbr,ybr,label,dressCodeStyle,gender,Distracted,location,fashionPersonality,judgmentCalls,age,weight,disability,Crossed,relativePosition
380,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00380.jpg,6,295.39,740.99,384.74,926.17,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
381,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00381.jpg,6,304.94,740.82,394.29,926.0,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
382,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00382.jpg,6,314.49,740.66,403.84,925.84,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
383,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00383.jpg,6,324.04,740.5,413.39,925.68,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
384,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00384.jpg,6,333.59,740.34,422.94,925.52,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
385,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00385.jpg,6,343.14,740.18,432.49,925.36,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
386,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00386.jpg,6,352.69,740.01,442.04,925.19,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
387,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00387.jpg,6,362.24,739.85,451.59,925.03,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
388,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00388.jpg,6,371.79,739.69,461.14,924.87,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
389,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00389.jpg,6,381.34,739.53,470.69,924.71,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
390,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00390.jpg,6,390.89,739.37,480.25,924.55,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
391,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00391.jpg,6,399.12,739.44,488.47,924.62,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
392,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00392.jpg,6,407.35,739.52,496.7,924.7,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
393,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00393.jpg,6,415.57,739.59,504.93,924.77,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
394,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00394.jpg,6,423.8,739.67,513.15,924.85,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
395,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00395.jpg,6,432.03,739.75,521.38,924.93,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
396,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00396.jpg,6,440.25,739.82,529.61,925.0,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
397,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00397.jpg,6,448.48,739.9,537.83,925.08,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
398,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00398.jpg,6,456.71,739.98,546.06,925.16,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
399,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00399.jpg,6,464.93,740.05,554.29,925.23,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
400,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00400.jpg,6,473.16,740.13,562.51,925.31,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
401,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00401.jpg,6,481.39,740.2,570.74,925.38,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
402,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00402.jpg,6,489.61,740.28,578.97,925.46,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
403,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00403.jpg,6,497.84,740.36,587.19,925.54,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
404,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00404.jpg,6,506.07,740.43,595.42,925.61,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
405,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00405.jpg,6,514.3,740.51,603.65,925.69,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
406,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00406.jpg,6,522.52,740.58,611.87,925.76,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
407,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00407.jpg,6,530.75,740.66,620.1,925.84,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
408,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00408.jpg,6,535.97,740.97,625.33,926.15,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
409,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00409.jpg,6,541.2,741.29,630.55,926.47,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
410,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00410.jpg,6,546.42,741.6,635.78,926.78,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
411,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00411.jpg,6,551.65,741.91,641.0,927.09,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
412,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00412.jpg,6,556.87,742.22,646.22,927.4,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
413,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00413.jpg,6,562.1,742.54,651.45,927.72,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
414,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00414.jpg,6,567.32,742.85,656.67,928.03,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
415,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00415.jpg,6,572.55,743.16,661.9,928.34,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
416,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00416.jpg,6,577.77,743.47,667.12,928.65,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
417,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00417.jpg,6,582.99,743.79,672.35,928.97,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
418,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00418.jpg,6,588.22,744.1,677.57,929.28,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
419,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00419.jpg,6,593.44,744.41,682.8,929.59,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
420,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00420.jpg,6,598.67,744.72,688.02,929.9,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
421,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00421.jpg,6,603.89,745.04,693.24,930.22,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
422,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00422.jpg,6,609.12,745.35,698.47,930.53,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
423,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00423.jpg,6,614.34,745.66,703.69,930.84,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
424,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00424.jpg,6,619.57,745.97,708.92,931.15,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
425,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00425.jpg,6,624.79,746.29,714.14,931.47,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
426,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00426.jpg,6,630.01,746.6,719.37,931.78,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
427,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00427.jpg,6,635.24,746.91,724.59,932.09,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
428,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00428.jpg,6,640.46,747.23,729.82,932.4,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
429,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00429.jpg,6,645.69,747.54,735.04,932.72,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
430,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00430.jpg,6,650.91,747.85,740.27,933.03,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
431,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00431.jpg,6,656.14,748.16,745.49,933.34,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
432,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00432.jpg,6,661.36,748.48,750.71,933.66,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
433,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00433.jpg,6,666.59,748.79,755.94,933.97,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
434,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00434.jpg,6,671.81,749.1,761.16,934.28,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
435,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00435.jpg,6,677.04,749.41,766.39,934.59,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
436,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00436.jpg,6,682.26,749.73,771.61,934.91,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
437,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00437.jpg,6,685.46,749.45,774.82,934.63,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
438,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00438.jpg,6,688.67,749.18,778.02,934.36,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
439,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00439.jpg,6,691.87,748.91,781.22,934.09,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
440,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00440.jpg,6,695.07,748.64,784.43,933.81,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
441,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00441.jpg,6,698.28,748.36,787.63,933.54,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
442,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00442.jpg,6,701.48,748.09,790.83,933.27,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
443,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00443.jpg,6,704.68,747.82,794.04,933.0,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
444,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00444.jpg,6,707.89,747.54,797.24,932.72,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
445,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00445.jpg,6,711.09,747.27,800.44,932.45,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
446,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00446.jpg,6,714.29,747.0,803.65,932.18,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
447,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00447.jpg,6,717.5,746.73,806.85,931.91,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
448,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00448.jpg,6,720.7,746.45,810.05,931.63,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
449,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00449.jpg,6,723.9,746.18,813.26,931.36,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
450,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00450.jpg,6,727.11,745.91,816.46,931.09,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
451,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00451.jpg,6,730.31,745.64,819.66,930.82,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
452,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00452.jpg,6,733.51,745.36,822.87,930.54,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
453,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00453.jpg,6,736.72,745.09,826.07,930.27,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
454,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00454.jpg,6,739.92,744.82,829.27,930.0,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
455,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00455.jpg,6,743.12,744.55,832.48,929.73,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
456,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00456.jpg,6,745.63,744.22,834.98,929.4,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
457,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00457.jpg,6,748.14,743.9,837.49,929.08,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
458,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00458.jpg,6,750.65,743.57,840.0,928.75,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
459,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00459.jpg,6,753.16,743.25,842.51,928.43,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
460,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00460.jpg,6,755.67,742.93,845.02,928.11,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
461,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00461.jpg,6,758.18,742.6,847.53,927.78,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
462,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00462.jpg,6,760.69,742.28,850.04,927.46,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
463,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00463.jpg,6,763.19,741.96,852.55,927.14,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
464,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00464.jpg,6,765.7,741.63,855.06,926.81,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
465,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00465.jpg,6,768.21,741.31,857.57,926.49,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
466,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00466.jpg,6,770.72,740.98,860.07,926.16,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
467,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00467.jpg,6,773.23,740.66,862.58,925.84,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
468,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00468.jpg,6,775.74,740.34,865.09,925.52,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
469,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00469.jpg,6,778.25,740.01,867.6,925.19,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
470,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00470.jpg,6,780.76,739.69,870.11,924.87,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
471,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00471.jpg,6,783.27,739.37,872.62,924.55,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
472,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00472.jpg,6,785.25,739.54,874.6,924.72,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
473,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00473.jpg,6,787.24,739.71,876.59,924.89,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
474,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00474.jpg,6,789.22,739.88,878.58,925.06,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
475,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00475.jpg,6,791.21,740.06,880.56,925.24,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
476,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00476.jpg,6,793.19,740.23,882.55,925.41,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
477,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00477.jpg,6,795.18,740.4,884.53,925.58,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
478,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00478.jpg,6,797.17,740.57,886.52,925.75,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
479,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00479.jpg,6,799.15,740.75,888.5,925.93,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
480,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00480.jpg,6,801.14,740.92,890.49,926.1,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
481,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00481.jpg,6,803.12,741.09,892.48,926.27,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
